id,question_text,option_a,option_b,option_c,option_d,answer,difficulty,difficulty_numeric,answer_numeric,tag_encoded,option_a_numeric,option_b_numeric,option_c_numeric,option_d_numeric,correct_option_value,question_length,question_word_count,options_mean,options_std,options_range,answer_position,difficulty_rarity,difficulty_bin
Q000327,Pick the option that gives the correct order of the following sentences.,DBAC,ABCD,DACB,ACBD,A,Difficult,3.0,0.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,0.0,0.00819672131147541,difficult
Q000328,Pick the option that gives the correct order of the following sentences.,BCAD,DCAB,BDAC,CBAD,A,Difficult,3.0,0.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,0.0,0.00819672131147541,difficult
Q000329,Pick the option that gives the correct order of the following sentences.,CDBA,CADB,ACBD,DCAB,A,Difficult,3.0,0.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,0.0,0.00819672131147541,difficult
Q000330,Pick the option that gives the correct order of the following sentences.,BDCA,ABCD,DCBA,BACD,D,Difficult,3.0,3.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,3.0,0.00819672131147541,difficult
Q000331,Pick the option that gives the correct order of the following sentences.,ABCD,DCAB,CBAD,BCDA,A,Difficult,3.0,0.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,0.0,0.00819672131147541,difficult
Q000332,Pick the option that gives the correct order of the following sentences.,ACBD,ADBC,DCAB,CBAD,B,Difficult,3.0,1.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,1.0,0.00819672131147541,difficult
Q000333,Pick the option that gives the correct order of the following sentences.,BCDA,CBAD,BDCA,DCAB,A,Difficult,3.0,0.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,0.0,0.00819672131147541,difficult
Q000334,Pick the option that gives the correct order of the following sentences.,BACD,DCBA,ADBC,BDAC,D,Difficult,3.0,3.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,3.0,0.00819672131147541,difficult
Q000335,Pick the option that gives the correct order of the following sentences.,ADBC,DCAB,CBAD,ACBD,A,Difficult,3.0,0.0,10,666.0,666.0,666.0,666.0,666.0,-0.2518709856068304,-0.33880409152857605,-0.5712205857873697,-0.4540183398426194,-0.48565530953656266,0.0,0.00819672131147541,difficult
Q000336,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,A,Very easy,2.0,0.0,2,2950.0,3050.0,2695.0,2904.0,2950.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,0.0,0.00684931506849315,moderate
Q000337,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,E,Very easy,2.0,0.0,2,2950.0,3050.0,2695.0,2904.0,0.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,0.0,0.00684931506849315,moderate
Q000338,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,B,Very easy,2.0,1.0,2,2950.0,3050.0,2695.0,2904.0,3050.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,1.0,0.00684931506849315,moderate
Q000339,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,E,Very easy,2.0,0.0,2,2950.0,3050.0,2695.0,2904.0,0.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,0.0,0.00684931506849315,moderate
Q000340,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,D,Very easy,2.0,3.0,2,2950.0,3050.0,2695.0,2904.0,2904.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,3.0,0.00684931506849315,moderate
Q000341,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,E,Very easy,2.0,0.0,2,2950.0,3050.0,2695.0,2904.0,0.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,0.0,0.00684931506849315,moderate
Q000342,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,D,Very easy,2.0,3.0,2,2950.0,3050.0,2695.0,2904.0,2904.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,3.0,0.00684931506849315,moderate
Q000343,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,E,Very easy,2.0,0.0,2,2950.0,3050.0,2695.0,2904.0,0.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,0.0,0.00684931506849315,moderate
Q000344,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,E,Very easy,2.0,0.0,2,2950.0,3050.0,2695.0,2904.0,0.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,0.0,0.00684931506849315,moderate
Q000345,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,B,Very easy,2.0,1.0,2,2950.0,3050.0,2695.0,2904.0,3050.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,1.0,0.00684931506849315,moderate
Q000346,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,B,Very easy,2.0,1.0,2,2950.0,3050.0,2695.0,2904.0,3050.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,1.0,0.00684931506849315,moderate
Q000347,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,B,Very easy,2.0,1.0,2,2950.0,3050.0,2695.0,2904.0,3050.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,1.0,0.00684931506849315,moderate
Q000348,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,D,Very easy,2.0,3.0,2,2950.0,3050.0,2695.0,2904.0,2904.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,3.0,0.00684931506849315,moderate
Q000349,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,B,Very easy,2.0,1.0,2,2950.0,3050.0,2695.0,2904.0,3050.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,1.0,0.00684931506849315,moderate
Q000350,Decide which of the conclusions logically follows.,Only conclusion I follows,Only conclusion II follows,Either I or II follows,Neither I nor II follows,E,Very easy,2.0,0.0,2,2950.0,3050.0,2695.0,2904.0,0.0,-0.5472525307710452,-0.6713979247602943,0.5609203443817992,-0.30212875887922136,-0.30569425908775727,0.0,0.00684931506849315,moderate
Q000351,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,B,Easy,1.0,1.0,2,3350.0,3450.0,3095.0,3304.0,3450.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,1.0,0.008064516129032258,easy
Q000352,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,B,Easy,1.0,1.0,2,3350.0,3450.0,3095.0,3304.0,3450.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,1.0,0.008064516129032258,easy
Q000353,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,C,Easy,1.0,2.0,2,3350.0,3450.0,3095.0,3304.0,3095.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,2.0,0.008064516129032258,easy
Q000354,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,A,Easy,1.0,0.0,2,3350.0,3450.0,3095.0,3304.0,3350.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,0.0,0.008064516129032258,easy
Q000355,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,A,Easy,1.0,0.0,2,3350.0,3450.0,3095.0,3304.0,3350.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,0.0,0.008064516129032258,easy
Q000356,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,E,Easy,1.0,0.0,2,3350.0,3450.0,3095.0,3304.0,0.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,0.0,0.008064516129032258,easy
Q000357,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,B,Easy,1.0,1.0,2,3350.0,3450.0,3095.0,3304.0,3450.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,1.0,0.008064516129032258,easy
Q000358,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,D,Easy,1.0,3.0,2,3350.0,3450.0,3095.0,3304.0,3304.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,3.0,0.008064516129032258,easy
Q000359,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,E,Easy,1.0,0.0,2,3350.0,3450.0,3095.0,3304.0,0.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,0.0,0.008064516129032258,easy
Q000360,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,A,Easy,1.0,0.0,2,3350.0,3450.0,3095.0,3304.0,3350.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,0.0,0.008064516129032258,easy
Q000361,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,A,Easy,1.0,0.0,2,3350.0,3450.0,3095.0,3304.0,3350.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,0.0,0.008064516129032258,easy
Q000362,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,E,Easy,1.0,0.0,2,3350.0,3450.0,3095.0,3304.0,0.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,0.0,0.008064516129032258,easy
Q000363,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,B,Easy,1.0,1.0,2,3350.0,3450.0,3095.0,3304.0,3450.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,1.0,0.008064516129032258,easy
Q000364,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,C,Easy,1.0,2.0,2,3350.0,3450.0,3095.0,3304.0,3095.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,2.0,0.008064516129032258,easy
Q000365,Decide which of the assumptions is implicit.,Only assumption I is implicit,Only assumption II is implicit,Either I or II is implicit,Neither I nor II is implicit,B,Easy,1.0,1.0,2,3350.0,3450.0,3095.0,3304.0,3450.0,-0.6278111339976492,-0.6713979247602943,0.7636540308138831,-0.30212875887922136,-0.30569425908775727,1.0,0.008064516129032258,easy
Q000366,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000367,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000368,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,D,Moderate,2.0,3.0,2,2950.0,3050.0,2895.0,3104.0,3104.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,3.0,0.00684931506849315,moderate
Q000369,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,E,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,0.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000370,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,D,Moderate,2.0,3.0,2,2950.0,3050.0,2895.0,3104.0,3104.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,3.0,0.00684931506849315,moderate
Q000371,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,B,Moderate,2.0,1.0,2,2950.0,3050.0,2895.0,3104.0,3050.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,1.0,0.00684931506849315,moderate
Q000372,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000373,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,B,Moderate,2.0,1.0,2,2950.0,3050.0,2895.0,3104.0,3050.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,1.0,0.00684931506849315,moderate
Q000374,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,E,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,0.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000375,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000376,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,C,Moderate,2.0,2.0,2,2950.0,3050.0,2895.0,3104.0,2895.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,2.0,0.00684931506849315,moderate
Q000377,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000378,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,B,Moderate,2.0,1.0,2,2950.0,3050.0,2895.0,3104.0,3050.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,1.0,0.00684931506849315,moderate
Q000379,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000380,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,D,Moderate,2.0,3.0,2,2950.0,3050.0,2895.0,3104.0,3104.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,3.0,0.00684931506849315,moderate
Q000381,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,E,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,0.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000382,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,E,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,0.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000383,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000384,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000385,Decide which of the arguments is strong.,Only argument I is strong,Only argument II is strong,Either I or II is strong,Neither I nor II is strong,A,Moderate,2.0,0.0,2,2950.0,3050.0,2895.0,3104.0,2950.0,-0.6815168694820519,-0.6713979247602943,0.6116037659898201,-0.3579111507495006,-0.37970640941318146,0.0,0.00684931506849315,moderate
Q000386,"Based on the criteria, is Anil Rath eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,E,Difficult,3.0,0.0,2,1628.0,1952.0,2500.0,3598.0,0.0,-0.6143847001265486,-0.6048791581139505,0.31751321210927835,0.4240301960491624,0.5130017873201885,0.0,0.00819672131147541,difficult
Q000387,"Based on the criteria, is Dr. Samir Bali eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,D,Difficult,3.0,3.0,2,1628.0,1952.0,2500.0,3598.0,3598.0,-0.5472525307710452,-0.538360391467607,0.31751321210927835,0.4240301960491624,0.5130017873201885,3.0,0.00819672131147541,difficult
Q000388,"Based on the criteria, is Vaishali Shetty eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,E,Difficult,3.0,0.0,2,1628.0,1952.0,2500.0,3598.0,0.0,-0.5338260968999445,-0.6048791581139505,0.31751321210927835,0.4240301960491624,0.5130017873201885,0.0,0.00819672131147541,difficult
Q000389,"Based on the criteria, is Vivek Jha eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,A,Difficult,3.0,0.0,2,1628.0,1952.0,2500.0,3598.0,1628.0,-0.6143847001265486,-0.6048791581139505,0.31751321210927835,0.4240301960491624,0.5130017873201885,0.0,0.00819672131147541,difficult
Q000390,"Based on the criteria, is Dr. M. Puri eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,A,Difficult,3.0,0.0,2,1628.0,1952.0,2500.0,3598.0,1628.0,-0.5875318323843473,-0.538360391467607,0.31751321210927835,0.4240301960491624,0.5130017873201885,0.0,0.00819672131147541,difficult
Q000391,"Based on the criteria, is Megha Vaidya eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,E,Difficult,3.0,0.0,2,1628.0,1952.0,2500.0,3598.0,0.0,-0.5741053985132466,-0.6048791581139505,0.31751321210927835,0.4240301960491624,0.5130017873201885,0.0,0.00819672131147541,difficult
Q000392,"Based on the criteria, is Anup Gupta eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,C,Difficult,3.0,2.0,2,1628.0,1952.0,2500.0,3598.0,2500.0,-0.6009582662554479,-0.6048791581139505,0.31751321210927835,0.4240301960491624,0.5130017873201885,2.0,0.00819672131147541,difficult
Q000393,"Based on the criteria, is Kirti Shukia eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,E,Difficult,3.0,0.0,2,1628.0,1952.0,2500.0,3598.0,0.0,-0.5741053985132466,-0.6048791581139505,0.31751321210927835,0.4240301960491624,0.5130017873201885,0.0,0.00819672131147541,difficult
Q000394,"Based on the criteria, is Prakash Sinha eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,A,Difficult,3.0,0.0,2,1628.0,1952.0,2500.0,3598.0,1628.0,-0.5606789646421458,-0.6048791581139505,0.31751321210927835,0.4240301960491624,0.5130017873201885,0.0,0.00819672131147541,difficult
Q000395,"Based on the criteria, is Rohan Sachdev eligible?",Shortlisted,Not shortlisted,Referred to the Dean,Offered contractual appointment,D,Difficult,3.0,3.0,2,1628.0,1952.0,2500.0,3598.0,3598.0,-0.5606789646421458,-0.6048791581139505,0.31751321210927835,0.4240301960491624,0.5130017873201885,3.0,0.00819672131147541,difficult
Q000396,Which of the following conclusion can be most accurately drawn from the passage?,Remote work policies are universally beneficial for all companies and employees.,The increase in productivity from remote work is solely due to employees' ability to create personalised work environments.,Companies that implement remote work policies may need to address potential feelings of isolation among employees to maintain team cohesion.,Traditional in-office work arrangements are more effective in promoting team communication and collaboration than remote work.,C,Very Easy,0.0,2.0,3,8519.0,2726.0,4496.0,3100.0,4496.0,-0.144459514638025,-0.27228532488223245,1.4785436925950193,2.2395064298009713,2.4510048742660566,2.0,0.011111111111111112,very_easy
Q000397,"Based on the statement, which conclusion necessarily follows?",Only I follows,Only II follows,Only III follows,Both II and III follow,D,Very Easy,0.0,3.0,3,1850.0,1950.0,2050.0,2629.0,2629.0,-0.3995617581889378,-0.6048791581139505,0.16558965583923543,-0.09923029684216406,-0.09075486362214179,3.0,0.011111111111111112,very_easy
Q000398,"Based on the statement, which conclusion necessarily follows?",Only I follows,Only II follows,Both I and II follow,Neither I nor II follows,B,Very Easy,0.0,1.0,3,1850.0,1950.0,2429.0,2904.0,1950.0,-0.3995617581889378,-0.6048791581139505,0.24845705016834974,0.03865174479274544,0.04865158390862297,1.0,0.011111111111111112,very_easy
Q000399,"Based on the statement, which conclusion necessarily follows?",Only I follows,Only II follows,Only III follows,Both I and III follow,D,Very Easy,0.0,3.0,3,1850.0,1950.0,2050.0,2529.0,2529.0,-0.3995617581889378,-0.6048791581139505,0.1529188004372302,-0.14839390370155667,-0.1414481172696926,3.0,0.011111111111111112,very_easy
Q000400,"Based on the statement, which conclusion necessarily follows?",Only I follows,Only II follows,Both I and II follow,Both II and III follow,D,Very Easy,0.0,3.0,3,1850.0,1950.0,2429.0,2629.0,2629.0,-0.3995617581889378,-0.6048791581139505,0.2136121978128353,-0.07355365394928605,-0.09075486362214179,3.0,0.011111111111111112,very_easy
Q000401,"Based on the statement, which conclusion necessarily follows?",Only I follows,Only III follows,Both I and III follow,Both II and III follow,C,Very Easy,0.0,2.0,3,1850.0,2050.0,2529.0,2629.0,2529.0,-0.3995617581889378,-0.6048791581139505,0.2389539086168458,-0.07355365394928605,-0.09075486362214179,2.0,0.011111111111111112,very_easy
Q000402,"Based on the statement, which conclusion necessarily follows?",Only I follows,Both I and III follow,Only III follows,Both II and III follow,B,Very Easy,0.0,1.0,3,1850.0,2529.0,2050.0,2629.0,2529.0,-0.3995617581889378,-0.6048791581139505,0.2389539086168458,-0.07355365394928605,-0.09075486362214179,1.0,0.011111111111111112,very_easy
Q000403,"Based on the statement, which conclusion necessarily follows?",Only I follows,Only III follows,Both II and III follow,Both I and III follow,D,Very Easy,0.0,3.0,3,1850.0,2050.0,2629.0,2529.0,2529.0,-0.3995617581889378,-0.6048791581139505,0.2389539086168458,-0.07355365394928605,-0.09075486362214179,3.0,0.011111111111111112,very_easy
Q000404,"Based on the statement, which conclusion necessarily follows?",Only I follows,Only III follows,Both I and II follow,Both II and III follow,C,Easy,1.0,2.0,3,1850.0,2050.0,2429.0,2629.0,2429.0,-0.3995617581889378,-0.6048791581139505,0.22628305321484055,-0.09467161232323426,-0.09075486362214179,2.0,0.008064516129032258,easy
Q000405,"Based on the statement, which conclusion necessarily follows?",Only I follows,Only II follows,Only III follows,Both I and II follow,B,Easy,1.0,1.0,3,1850.0,1950.0,2050.0,2429.0,1950.0,-0.3995617581889378,-0.6048791581139505,0.14024794503522495,-0.1969192890306202,-0.19214137091724343,1.0,0.008064516129032258,easy
Q000406,"If the paragraph is true, which of the following statements is most contradicted by the paragraph?",Cultural influences can significantly impact the types of foods that people choose to eat.,Genetic predispositions play a significant role in determining an individual's dietary preferences.,Individuals from lower socioeconomic backgrounds may have limited access to healthy food options.,Regular consumption of processed foods can lead to negative health outcomes.,B,Easy,1.0,1.0,3,9525.0,399.0,206.0,8111.0,399.0,0.09721629504178712,-0.07272902494320153,1.4025185601829877,4.5763168704822625,4.238448997878698,1.0,0.008064516129032258,easy
Q000407,"Based on the paragraph, which statement would most reasonably complete the sentence: 'The variation in student performance suggests that'","some students prioritise leisure over studying, which negatively affects their grades.",consistent study routines are not always sufficient to guarantee academic success.,active learning techniques are universally effective for all students.,a lack of balance between studying and leisure can create unnecessary stress for students.,D,Easy,1.0,3.0,3,9068.0,8740.0,7535.0,9433.0,9433.0,0.6208472160147134,0.12682727499582935,3.4976445009045554,0.38207667607922297,0.47650264469395187,3.0,0.008064516129032258,easy
Q000408,Which of the following can be inferred from the passage?,Organisations should avoid forming diverse teams to reduce conflict.,Homogeneous teams are always more effective than diverse teams.,Conflict within teams is always detrimental to project outcomes.,Training programmes on conflict resolution can improve team dynamics.,D,Easy,1.0,3.0,3,7303.0,6806.0,6898.0,7410.0,7410.0,-0.46669392754444117,-0.47184162482126335,2.6919048058910415,-0.1523343232437027,-0.17946805750535572,3.0,0.008064516129032258,easy
